legid,act_Accompanying,act_Browsing,act_Cycling,act_Driving,act_Eating,act_Listening,act_Other,act_PersonalCare,act_ReadingDevice,act_ReadingPaper,act_Relaxing,act_Talking,act_Thinking,act_Walking,act_Watching,activity_count
#22:11571,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11572,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11574,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11585,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#22:11587,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#22:11595,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#22:11606,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#22:11607,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11614,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#22:11641,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#22:11651,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11671,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11679,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11680,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11685,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11691,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11693,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
#22:11697,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11720,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11723,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#22:11728,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11733,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11736,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11746,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#22:11747,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:11755,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,7
#22:11760,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11777,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
#22:11785,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11794,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#22:11796,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#22:11802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11819,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11822,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
#22:11829,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
#22:11837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11839,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#22:11849,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#22:11853,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#22:11855,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:11859,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:11860,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11868,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#22:11870,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#22:11872,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,4
#22:11873,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:11878,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
#22:11881,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11889,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
#22:11890,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11896,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11905,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#22:11913,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#22:11915,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#22:11921,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#22:11928,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#22:11929,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#22:11933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2
#22:11937,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11944,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11948,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3
#22:11958,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#22:11959,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#22:11961,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#22:11965,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:11967,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:11970,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3
#22:11978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:11989,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#22:11993,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#22:12006,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:12011,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#22:12012,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:12052,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:12057,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
#22:12058,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#22:12062,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2
#22:12065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:12070,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:12074,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#22:12075,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#22:12077,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#22:12081,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:12082,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#22:12098,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#22:12100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#22:12101,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#22:12102,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#22:12109,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2
