tripid,mood_rating,did_you_have_to_arrive
#32:4548,-1.0,-1.0
#31:5176,-1.0,-1.0
#33:4499,-1.0,-1.0
#30:4632,-1.0,-1.0
#32:4522,-1.0,-1.0
#33:4594,-1.0,-1.0
#32:4656,5.0,1.0
#31:4560,-1.0,-1.0
#32:4572,-1.0,-1.0
#33:4506,-1.0,-1.0
#30:4678,-1.0,-1.0
#31:4656,-1.0,-1.0
#31:4609,-1.0,-1.0
#33:4606,-1.0,-1.0
#31:4578,-1.0,-1.0
#30:4655,-1.0,-1.0
#30:4682,-1.0,-1.0
#32:4623,-1.0,-1.0
#32:5049,-1.0,-1.0
#30:5713,-1.0,-1.0
#30:4639,-1.0,-1.0
#31:4589,-1.0,-1.0
#33:4566,-1.0,-1.0
#32:4590,-1.0,-1.0
#33:5025,-1.0,-1.0
#30:4646,-1.0,-1.0
#33:5114,-1.0,-1.0
#33:4582,-1.0,-1.0
#33:4579,-1.0,-1.0
#33:4563,-1.0,-1.0
#31:4668,-1.0,-1.0
#30:5200,-1.0,-1.0
#30:4649,-1.0,-1.0
#33:4578,-1.0,-1.0
#31:4630,-1.0,-1.0
#30:4665,-1.0,-1.0
#31:4695,-1.0,-1.0
#31:4631,4.0,1.0
#31:5687,-1.0,-1.0
#31:4641,-1.0,-1.0
#31:4683,-1.0,-1.0
#30:4662,-1.0,-1.0
#32:4602,-1.0,-1.0
#32:4665,-1.0,-1.0
#33:5620,-1.0,-1.0
#32:4603,-1.0,-1.0
#30:4734,-1.0,-1.0
#30:5711,-1.0,-1.0
#31:4712,-1.0,-1.0
#31:4653,-1.0,-1.0
#31:5685,-1.0,-1.0
#33:5621,-1.0,-1.0
#32:4619,-1.0,-1.0
#32:4675,-1.0,-1.0
#32:4631,-1.0,-1.0
#31:4670,-1.0,-1.0
#32:4624,-1.0,-1.0
#31:4660,-1.0,-1.0
#31:4664,1.0,1.0
#31:4672,-1.0,-1.0
#32:4670,-1.0,-1.0
#33:4623,-1.0,-1.0
#32:4648,-1.0,-1.0
#32:4637,-1.0,-1.0
#30:4700,-1.0,-1.0
#31:4685,-1.0,-1.0
#30:4707,-1.0,-1.0
#31:4707,-1.0,-1.0
#32:4750,-1.0,-1.0
#30:4706,-1.0,-1.0
#33:4726,-1.0,-1.0
#31:4684,-1.0,-1.0
#33:4651,-1.0,-1.0
#30:4808,-1.0,-1.0
#33:4628,4.0,1.0
#33:5623,-1.0,-1.0
#31:4694,5.0,1.0
#31:4698,-1.0,-1.0
#33:4634,-1.0,-1.0
#32:4658,-1.0,-1.0
#31:4716,-1.0,-1.0
#30:4810,-1.0,-1.0
#32:4661,-1.0,-1.0
#31:4786,-1.0,-1.0
#30:5210,-1.0,-1.0
#30:5714,-1.0,-1.0
#31:4699,-1.0,-1.0
#30:4729,-1.0,-1.0
#32:4657,-1.0,-1.0
#31:4791,5.0,1.0
#31:4788,5.0,0.0
#30:4721,-1.0,-1.0
#31:5688,-1.0,-1.0
#31:4713,-1.0,-1.0
#31:5218,-1.0,-1.0
#32:4676,-1.0,-1.0
#33:4645,-1.0,-1.0
#30:4738,-1.0,-1.0
#33:4654,-1.0,-1.0
#30:4788,-1.0,-1.0
#32:4677,-1.0,-1.0
#31:4778,-1.0,-1.0
#30:4800,-1.0,-1.0
#30:4877,-1.0,-1.0
#32:4688,-1.0,-1.0
#31:4725,-1.0,-1.0
#30:4749,-1.0,-1.0
#33:4673,-1.0,-1.0
#31:4847,-1.0,-1.0
#32:5053,-1.0,-1.0
#32:4810,-1.0,-1.0
#31:5091,-1.0,-1.0
#32:4729,-1.0,-1.0
#32:4702,-1.0,-1.0
#31:4790,-1.0,-1.0
#30:4772,-1.0,-1.0
#33:4716,-1.0,-1.0
#30:4766,-1.0,-1.0
#33:4729,-1.0,-1.0
#32:4749,-1.0,-1.0
#32:4734,-1.0,-1.0
#32:4761,-1.0,-1.0
#33:4736,-1.0,-1.0
#33:4786,-1.0,-1.0
#32:4740,-1.0,-1.0
#32:4766,-1.0,-1.0
#33:4742,-1.0,-1.0
#32:4753,-1.0,-1.0
#31:4799,-1.0,-1.0
#33:4725,-1.0,-1.0
#30:4813,-1.0,-1.0
#32:4748,-1.0,-1.0
#32:4760,-1.0,-1.0
#30:4872,-1.0,-1.0
#31:4784,-1.0,-1.0
#32:4747,-1.0,-1.0
#30:4825,-1.0,-1.0
#30:5111,-1.0,-1.0
#33:4734,5.0,1.0
#32:4780,-1.0,-1.0
#30:4871,-1.0,-1.0
#31:5088,-1.0,-1.0
#32:5728,-1.0,-1.0
#32:4762,-1.0,-1.0
#32:5010,5.0,1.0
#30:4821,-1.0,-1.0
#30:4841,-1.0,-1.0
#31:4818,-1.0,-1.0
#31:4819,-1.0,-1.0
#30:4842,-1.0,-1.0
#31:5187,-1.0,-1.0
#33:4757,-1.0,-1.0
#32:4781,-1.0,-1.0
#31:4845,-1.0,-1.0
#33:4846,-1.0,-1.0
#30:4873,-1.0,-1.0
#32:4848,-1.0,-1.0
#32:5050,-1.0,-1.0
#32:4870,-1.0,-1.0
#30:4868,-1.0,-1.0
#33:5026,-1.0,-1.0
#32:5292,-1.0,-1.0
#32:4807,-1.0,-1.0
#30:4909,-1.0,-1.0
#30:4908,-1.0,-1.0
#33:5297,-1.0,-1.0
#31:4844,-1.0,-1.0
#33:4792,-1.0,-1.0
#31:5141,-1.0,-1.0
#32:4849,-1.0,-1.0
#32:4816,-1.0,-1.0
#33:5027,-1.0,-1.0
#31:4853,-1.0,-1.0
#31:5089,-1.0,-1.0
#31:4868,-1.0,-1.0
#31:5050,4.0,1.0
#32:4815,5.0,1.0
#32:4831,4.0,0.0
#30:4891,-1.0,-1.0
#30:4931,-1.0,-1.0
#32:5056,4.0,1.0
#33:4806,-1.0,-1.0
#30:4886,5.0,1.0
#31:4884,2.0,0.0
#32:4827,-1.0,-1.0
#30:5020,-1.0,-1.0
#32:4858,-1.0,-1.0
#33:4936,-1.0,-1.0
#32:4847,-1.0,-1.0
#32:4867,3.0,1.0
#32:4871,-1.0,-1.0
#31:4885,3.0,1.0
#30:4926,5.0,1.0
#31:4887,-1.0,-1.0
#31:4891,-1.0,-1.0
#30:5021,-1.0,-1.0
#32:4853,-1.0,-1.0
#33:4829,-1.0,-1.0
#30:4934,-1.0,-1.0
#31:4907,5.0,0.0
#30:4924,-1.0,-1.0
#31:5191,-1.0,-1.0
#32:4873,-1.0,-1.0
#32:4859,-1.0,-1.0
#32:4860,-1.0,-1.0
#33:5131,5.0,0.0
#30:4933,-1.0,-1.0
#33:4836,-1.0,-1.0
#33:4839,-1.0,-1.0
#31:4908,-1.0,-1.0
#32:5290,-1.0,-1.0
#30:4985,3.0,1.0
#32:4945,-1.0,-1.0
#31:4998,-1.0,-1.0
#32:5149,5.0,0.0
#30:4944,2.0,0.0
#33:4939,-1.0,-1.0
#30:5022,-1.0,-1.0
#31:4909,-1.0,-1.0
#31:4910,-1.0,-1.0
#33:4957,-1.0,-1.0
#30:5064,-1.0,-1.0
#31:4922,-1.0,-1.0
#30:5042,-1.0,-1.0
#32:4908,-1.0,-1.0
#33:4882,3.0,1.0
#30:5164,-1.0,-1.0
#32:4918,-1.0,-1.0
#31:5041,-1.0,-1.0
#30:4945,-1.0,-1.0
#30:5113,-1.0,-1.0
#32:4916,-1.0,-1.0
#31:4944,-1.0,-1.0
#33:4871,-1.0,-1.0
#30:5043,-1.0,-1.0
#32:4888,-1.0,-1.0
#33:4933,-1.0,-1.0
#31:5021,-1.0,-1.0
#30:4997,-1.0,-1.0
#32:4962,-1.0,-1.0
#31:5090,-1.0,-1.0
#33:4938,-1.0,-1.0
#32:4957,-1.0,-1.0
#32:4907,-1.0,-1.0
#31:4945,-1.0,-1.0
#33:4894,-1.0,-1.0
#33:4876,-1.0,-1.0
#32:5004,-1.0,-1.0
#33:5129,-1.0,-1.0
#30:5045,-1.0,-1.0
#33:4883,-1.0,-1.0
#30:5160,-1.0,-1.0
#31:5022,-1.0,-1.0
#31:4973,2.0,1.0
#30:4979,-1.0,-1.0
#30:5114,-1.0,-1.0
#30:4977,-1.0,-1.0
#32:5052,-1.0,-1.0
#32:4985,-1.0,-1.0
#33:4899,-1.0,-1.0
#32:5036,-1.0,-1.0
#33:4961,-1.0,-1.0
#31:4975,2.0,1.0
#31:4974,-1.0,-1.0
#31:5014,-1.0,-1.0
#31:5023,-1.0,-1.0
#31:4982,-1.0,-1.0
#32:4977,-1.0,-1.0
#30:5017,5.0,1.0
#31:4994,-1.0,-1.0
#31:4997,-1.0,-1.0
#31:4995,-1.0,-1.0
#33:5047,-1.0,-1.0
#33:5028,-1.0,-1.0
#30:5026,2.0,1.0
#32:5100,5.0,1.0
#32:4968,2.0,1.0
#31:5033,-1.0,-1.0
#31:5017,3.0,1.0
#32:4986,-1.0,-1.0
#30:5056,-1.0,-1.0
#31:12458,3.0,1.0
#33:4976,-1.0,-1.0
#30:5047,-1.0,-1.0
#33:5012,-1.0,-1.0
#32:12402,2.0,0.0
#31:5024,-1.0,-1.0
#30:5059,4.0,1.0
#31:5040,3.0,1.0
#31:5198,-1.0,-1.0
#33:4978,-1.0,-1.0
#31:5056,-1.0,-1.0
#33:4979,-1.0,-1.0
#31:5042,-1.0,-1.0
#32:6240,-1.0,-1.0
#32:5160,-1.0,-1.0
#32:5018,-1.0,-1.0
#31:5199,-1.0,-1.0
#33:4990,-1.0,-1.0
#32:5012,-1.0,-1.0
#33:5134,4.0,1.0
#30:5211,-1.0,-1.0
#30:5076,3.0,1.0
#31:5197,5.0,1.0
#32:5162,-1.0,-1.0
#31:5080,-1.0,-1.0
#30:5098,-1.0,-1.0
#31:5230,-1.0,-1.0
#33:5138,-1.0,-1.0
#31:6090,-1.0,-1.0
#30:5224,-1.0,-1.0
#31:5079,4.0,1.0
#33:5020,3.0,1.0
#31:5232,-1.0,-1.0
#31:5201,-1.0,-1.0
#32:5044,-1.0,-1.0
#32:5071,-1.0,-1.0
#33:5074,-1.0,-1.0
#31:5139,-1.0,-1.0
#30:5115,-1.0,-1.0
#33:5035,-1.0,-1.0
#32:5159,5.0,1.0
#31:5262,5.0,1.0
#32:5163,-1.0,-1.0
#32:5058,-1.0,-1.0
#33:5139,-1.0,-1.0
#32:5098,-1.0,-1.0
#32:5080,2.0,1.0
#30:5159,3.0,1.0
#32:5083,-1.0,-1.0
#30:5225,-1.0,-1.0
#30:5221,5.0,1.0
#31:5116,-1.0,-1.0
#30:5145,-1.0,-1.0
#31:5202,-1.0,-1.0
#32:5164,-1.0,-1.0
#31:5305,-1.0,-1.0
#32:5096,-1.0,-1.0
#33:5140,-1.0,-1.0
#30:5226,-1.0,-1.0
#31:5203,-1.0,-1.0
#31:5206,-1.0,-1.0
#32:5605,-1.0,-1.0
#30:5215,-1.0,-1.0
#31:5188,-1.0,-1.0
#31:5329,-1.0,-1.0
#33:5231,-1.0,-1.0
#33:5141,-1.0,-1.0
#32:5150,-1.0,-1.0
#31:5293,-1.0,-1.0
#30:5227,-1.0,-1.0
#33:5130,5.0,0.0
#33:5099,-1.0,-1.0
#30:5328,-1.0,-1.0
#31:5162,5.0,0.0
#30:5352,-1.0,-1.0
#32:5231,5.0,1.0
#33:5265,-1.0,-1.0
#30:5715,-1.0,-1.0
#33:5242,-1.0,-1.0
#31:5204,-1.0,-1.0
#31:5180,-1.0,-1.0
#32:5649,-1.0,-1.0
#33:5126,4.0,1.0
#32:5166,-1.0,-1.0
#32:5266,-1.0,-1.0
#33:5142,-1.0,-1.0
#31:5192,-1.0,-1.0
#31:5241,5.0,0.0
#30:5228,-1.0,-1.0
#30:5307,5.0,0.0
#33:5136,3.0,0.0
#32:5289,-1.0,-1.0
#30:5229,-1.0,-1.0
#33:5151,3.0,1.0
#30:5262,5.0,1.0
#30:5675,-1.0,-1.0
#32:5230,-1.0,-1.0
#33:5194,-1.0,-1.0
#31:5214,-1.0,-1.0
#31:5690,-1.0,-1.0
#33:5206,-1.0,-1.0
#31:5269,-1.0,-1.0
#31:5715,-1.0,-1.0
#33:5207,-1.0,-1.0
#31:5649,-1.0,-1.0
#31:5304,-1.0,-1.0
#31:5234,3.0,0.0
#32:5609,-1.0,-1.0
#32:5675,-1.0,-1.0
#32:5194,-1.0,-1.0
#32:5201,-1.0,-1.0
#31:5239,-1.0,-1.0
#30:5274,-1.0,-1.0
#33:5585,-1.0,-1.0
#33:5190,-1.0,-1.0
#30:5308,-1.0,-1.0
#31:5282,5.0,1.0
#32:5220,2.0,1.0
#30:5327,-1.0,-1.0
#30:5676,-1.0,-1.0
#30:5280,-1.0,-1.0
#33:5278,-1.0,-1.0
#33:5193,-1.0,-1.0
#33:5296,-1.0,-1.0
#31:5294,-1.0,-1.0
#30:5716,-1.0,-1.0
#32:5275,-1.0,-1.0
#30:5293,-1.0,-1.0
#33:5212,-1.0,-1.0
#33:5219,-1.0,-1.0
#33:5222,3.0,1.0
#32:5250,5.0,1.0
#30:5305,-1.0,-1.0
#32:5245,-1.0,-1.0
#32:5419,5.0,0.0
#33:5241,-1.0,-1.0
#30:5482,5.0,0.0
#30:5322,-1.0,-1.0
#31:5314,3.0,0.0
#30:5365,-1.0,-1.0
#30:5318,-1.0,-1.0
#33:5279,-1.0,-1.0
#30:5383,-1.0,-1.0
#31:5674,-1.0,-1.0
#33:5251,-1.0,-1.0
#32:5303,-1.0,-1.0
#30:5353,-1.0,-1.0
#30:5392,-1.0,-1.0
#32:5276,3.0,1.0
#33:5327,-1.0,-1.0
#33:5328,-1.0,-1.0
#31:5360,-1.0,-1.0
#33:5284,-1.0,-1.0
#33:5651,-1.0,-1.0
#32:5280,-1.0,-1.0
#30:5371,-1.0,-1.0
#31:5367,-1.0,-1.0
#30:5390,-1.0,-1.0
#31:5348,-1.0,-1.0
#32:5297,-1.0,-1.0
#30:5384,-1.0,-1.0
#33:5268,3.0,1.0
#32:5309,-1.0,-1.0
#32:5321,-1.0,-1.0
#33:5477,3.0,1.0
#33:5275,3.0,1.0
#33:5281,3.0,1.0
#31:12463,3.0,0.0
#31:5645,-1.0,-1.0
#33:5445,4.0,1.0
#30:5700,-1.0,-1.0
#31:5361,-1.0,-1.0
#31:5352,-1.0,-1.0
#33:5305,-1.0,-1.0
#32:5349,3.0,1.0
#31:12462,2.0,0.0
#31:5542,3.0,1.0
#32:5428,4.0,1.0
#33:5609,-1.0,-1.0
#33:5303,-1.0,-1.0
#33:5478,3.0,0.0
#30:5463,-1.0,-1.0
#33:5322,-1.0,-1.0
#33:5320,2.0,1.0
#30:12500,4.0,1.0
#30:5409,-1.0,-1.0
#30:5414,-1.0,-1.0
#30:5671,-1.0,-1.0
#30:5415,-1.0,-1.0
#30:5443,-1.0,-1.0
#31:5416,-1.0,-1.0
#30:12499,2.0,0.0
#31:5439,-1.0,-1.0
#30:5453,-1.0,-1.0
#31:5419,-1.0,-1.0
#33:5359,-1.0,-1.0
#31:5422,3.0,1.0
#33:5450,-1.0,-1.0
#32:5385,-1.0,-1.0
#30:5548,-1.0,-1.0
#31:5673,-1.0,-1.0
#31:5440,-1.0,-1.0
#33:5579,-1.0,-1.0
#32:5391,-1.0,-1.0
#31:5473,3.0,1.0
#31:5481,3.0,1.0
#30:5466,-1.0,-1.0
#33:5580,-1.0,-1.0
#32:5422,-1.0,-1.0
#33:5381,-1.0,-1.0
#30:5699,-1.0,-1.0
#30:5492,-1.0,-1.0
#33:5409,-1.0,-1.0
#32:5604,-1.0,-1.0
#30:5532,-1.0,-1.0
#30:5519,3.0,0.0
#32:5444,-1.0,-1.0
#30:5640,4.0,1.0
#30:5498,3.0,1.0
#30:5580,-1.0,-1.0
#33:5420,-1.0,-1.0
#31:5507,-1.0,-1.0
#32:5442,4.0,1.0
#31:5523,-1.0,-1.0
#32:5514,-1.0,-1.0
#32:10648,5.0,1.0
#32:5540,-1.0,-1.0
#32:5483,-1.0,-1.0
#30:5508,5.0,0.0
#33:5971,-1.0,-1.0
#31:5569,-1.0,-1.0
#30:10742,5.0,0.0
#30:5594,-1.0,-1.0
#30:6068,-1.0,-1.0
#33:5482,-1.0,-1.0
#33:5516,-1.0,-1.0
#31:6040,-1.0,-1.0
#31:10702,5.0,0.0
#30:5572,-1.0,-1.0
#31:5746,5.0,1.0
#33:5459,-1.0,-1.0
#33:5453,5.0,1.0
#32:5481,-1.0,-1.0
#31:5524,-1.0,-1.0
#31:5533,-1.0,-1.0
#33:5490,-1.0,-1.0
#33:5517,-1.0,-1.0
#32:5541,-1.0,-1.0
#32:5509,-1.0,-1.0
#30:5573,-1.0,-1.0
#33:5539,5.0,0.0
#31:5549,-1.0,-1.0
#33:5488,-1.0,-1.0
#31:5604,4.0,0.0
#32:5521,-1.0,-1.0
#33:5515,4.0,0.0
#32:5998,-1.0,-1.0
#31:5563,-1.0,-1.0
#31:5605,4.0,0.0
#30:10740,5.0,0.0
#30:5604,-1.0,-1.0
#33:5540,4.0,0.0
#30:6069,-1.0,-1.0
#30:5611,-1.0,-1.0
#33:5541,4.0,0.0
#30:11453,5.0,0.0
#32:5999,-1.0,-1.0
#31:5586,-1.0,-1.0
#31:6042,-1.0,-1.0
#31:5613,-1.0,-1.0
#31:5606,3.0,1.0
#33:5542,4.0,0.0
#32:5546,-1.0,-1.0
#31:5593,-1.0,-1.0
#31:5607,3.0,0.0
#30:5617,4.0,1.0
#30:5633,-1.0,-1.0
#32:5553,-1.0,-1.0
#31:5598,4.0,1.0
#32:5583,-1.0,-1.0
#32:5573,-1.0,-1.0
#32:5596,-1.0,-1.0
#32:5594,4.0,1.0
#32:5618,5.0,0.0
#33:5600,3.0,1.0
#33:5670,-1.0,-1.0
#33:5660,-1.0,-1.0
#30:5793,-1.0,-1.0
#33:5595,4.0,1.0
#30:5723,-1.0,-1.0
#30:5761,-1.0,-1.0
#31:5663,-1.0,-1.0
#31:5735,-1.0,-1.0
#33:5699,-1.0,-1.0
#31:5667,-1.0,-1.0
#32:5695,-1.0,-1.0
#30:5701,4.0,1.0
#30:5702,-1.0,-1.0
#31:5740,3.0,0.0
#33:5657,-1.0,-1.0
#32:5651,-1.0,-1.0
#33:5627,-1.0,-1.0
#30:5790,-1.0,-1.0
#31:5774,-1.0,-1.0
#32:5997,-1.0,-1.0
#30:5751,-1.0,-1.0
#31:5720,-1.0,-1.0
#30:5734,-1.0,-1.0
#31:5721,-1.0,-1.0
#33:5656,3.0,1.0
#33:5655,4.0,1.0
#30:6183,-1.0,-1.0
#32:5769,-1.0,-1.0
#32:5694,4.0,0.0
#32:6665,3.0,1.0
#30:6067,-1.0,-1.0
#32:5684,-1.0,-1.0
#32:5682,-1.0,-1.0
#31:5725,-1.0,-1.0
#32:5685,-1.0,-1.0
#33:5673,-1.0,-1.0
#31:5727,-1.0,-1.0
#30:5756,-1.0,-1.0
#32:6111,-1.0,-1.0
#31:6095,-1.0,-1.0
#33:6085,-1.0,-1.0
#30:5764,-1.0,-1.0
#31:5738,-1.0,-1.0
#32:5766,-1.0,-1.0
#30:5762,-1.0,-1.0
#31:5736,4.0,1.0
#32:5699,4.0,1.0
#31:6711,3.0,0.0
#32:5726,-1.0,-1.0
#32:5701,3.0,0.0
#30:6745,1.0,1.0
#33:5677,3.0,0.0
#31:5767,-1.0,-1.0
#33:5970,-1.0,-1.0
#32:5996,-1.0,-1.0
#32:5734,-1.0,-1.0
#31:5766,-1.0,-1.0
#33:5703,-1.0,-1.0
#30:5895,-1.0,-1.0
#32:5725,-1.0,-1.0
#33:5969,-1.0,-1.0
#30:5792,-1.0,-1.0
#30:5789,4.0,1.0
#31:5991,-1.0,-1.0
#31:5921,-1.0,-1.0
#31:5768,-1.0,-1.0
#33:5709,-1.0,-1.0
#33:5742,-1.0,-1.0
#32:5730,4.0,1.0
#30:5803,-1.0,-1.0
#30:11886,5.0,1.0
#30:5835,-1.0,-1.0
#33:5737,-1.0,-1.0
#31:5779,3.0,1.0
#30:5805,-1.0,-1.0
#33:5715,3.0,0.0
#31:5812,-1.0,-1.0
#31:5780,3.0,0.0
#32:5772,-1.0,-1.0
#33:11762,5.0,0.0
#30:5833,-1.0,-1.0
#33:5748,4.0,1.0
#30:11887,5.0,0.0
#30:5828,-1.0,-1.0
#33:5825,5.0,0.0
#31:5828,-1.0,-1.0
#31:5813,2.0,0.0
#32:5773,4.0,1.0
#31:5889,2.0,0.0
#32:5949,-1.0,-1.0
#33:5764,-1.0,-1.0
#33:5750,-1.0,-1.0
#31:5822,-1.0,-1.0
#32:5782,-1.0,-1.0
#32:5819,-1.0,-1.0
#33:5862,-1.0,-1.0
#32:5886,-1.0,-1.0
#33:5763,-1.0,-1.0
#30:5885,-1.0,-1.0
#31:6037,-1.0,-1.0
#31:5944,-1.0,-1.0
#32:5994,-1.0,-1.0
#31:5908,-1.0,-1.0
#33:5794,-1.0,-1.0
#31:5853,-1.0,-1.0
#33:5923,-1.0,-1.0
#33:5826,-1.0,-1.0
#30:5968,-1.0,-1.0
#32:5850,-1.0,-1.0
#33:5852,-1.0,-1.0
#30:6020,-1.0,-1.0
#33:5851,3.0,0.0
#33:5967,-1.0,-1.0
#30:5943,-1.0,-1.0
#30:6064,-1.0,-1.0
#32:5993,-1.0,-1.0
#31:5993,-1.0,-1.0
#31:6035,-1.0,-1.0
#32:5876,-1.0,-1.0
#31:5992,-1.0,-1.0
#32:5877,-1.0,-1.0
#32:5868,-1.0,-1.0
#33:5854,-1.0,-1.0
#30:5945,-1.0,-1.0
#30:5944,-1.0,-1.0
#32:5879,-1.0,-1.0
#32:5881,-1.0,-1.0
#33:5868,-1.0,-1.0
#32:5964,-1.0,-1.0
#32:5902,-1.0,-1.0
#32:5905,4.0,1.0
#30:6063,-1.0,-1.0
#31:5967,-1.0,-1.0
#32:5901,-1.0,-1.0
#33:5876,-1.0,-1.0
#31:5943,-1.0,-1.0
#33:5877,-1.0,-1.0
#31:6034,-1.0,-1.0
#31:6006,-1.0,-1.0
#31:5969,-1.0,-1.0
#31:5956,-1.0,-1.0
#32:6659,4.0,1.0
#32:5925,-1.0,-1.0
#33:5900,-1.0,-1.0
#31:6604,4.0,1.0
#30:5985,-1.0,-1.0
#30:6062,-1.0,-1.0
#30:6636,4.0,0.0
#32:5927,-1.0,-1.0
#30:6119,-1.0,-1.0
#31:5982,-1.0,-1.0
#30:6058,-1.0,-1.0
#30:6034,-1.0,-1.0
#30:6184,-1.0,-1.0
#31:6008,-1.0,-1.0
#32:5992,-1.0,-1.0
#32:6011,-1.0,-1.0
#30:6083,-1.0,-1.0
#31:6023,-1.0,-1.0
#31:6041,-1.0,-1.0
#33:5986,-1.0,-1.0
#32:5988,-1.0,-1.0
#31:6054,-1.0,-1.0
#32:6200,-1.0,-1.0
#30:8729,3.0,1.0
#33:5962,-1.0,-1.0
#33:5985,-1.0,-1.0
#33:5973,-1.0,-1.0
#33:5987,-1.0,-1.0
#30:6089,-1.0,-1.0
#30:6085,-1.0,-1.0
#32:6013,-1.0,-1.0
#33:6355,-1.0,-1.0
#32:6046,5.0,0.0
#31:6064,-1.0,-1.0
#32:6033,-1.0,-1.0
#31:6077,-1.0,-1.0
#33:6025,-1.0,-1.0
#31:6154,-1.0,-1.0
#33:6021,-1.0,-1.0
#32:6034,-1.0,-1.0
#32:6047,-1.0,-1.0
#32:6036,-1.0,-1.0
#31:6094,-1.0,-1.0
#32:6052,-1.0,-1.0
#32:6048,-1.0,-1.0
#32:6112,-1.0,-1.0
#33:6026,-1.0,-1.0
#31:6091,-1.0,-1.0
#30:6124,-1.0,-1.0
#33:6027,-1.0,-1.0
#31:6264,-1.0,-1.0
#32:6059,-1.0,-1.0
#33:6029,-1.0,-1.0
#31:6129,-1.0,-1.0
#32:6068,-1.0,-1.0
#31:6100,-1.0,-1.0
#32:6089,-1.0,-1.0
#30:6168,-1.0,-1.0
#32:6086,-1.0,-1.0
#33:6040,-1.0,-1.0
#31:6138,-1.0,-1.0
#30:6159,-1.0,-1.0
#33:6063,-1.0,-1.0
#32:6221,-1.0,-1.0
#30:6162,-1.0,-1.0
#33:6080,-1.0,-1.0
#31:6156,-1.0,-1.0
#30:6179,-1.0,-1.0
#32:6106,-1.0,-1.0
#30:7468,5.0,1.0
#33:6088,-1.0,-1.0
#31:6244,-1.0,-1.0
#30:6191,-1.0,-1.0
#31:6161,-1.0,-1.0
#32:6119,-1.0,-1.0
#30:6250,-1.0,-1.0
#33:6093,-1.0,-1.0
#31:6220,-1.0,-1.0
#30:6251,-1.0,-1.0
#33:6149,-1.0,-1.0
#32:6162,-1.0,-1.0
#32:6147,-1.0,-1.0
#30:6249,-1.0,-1.0
#31:6189,-1.0,-1.0
#31:6219,-1.0,-1.0
#32:6178,-1.0,-1.0
#33:6136,-1.0,-1.0
#33:6152,-1.0,-1.0
#30:6274,-1.0,-1.0
#30:6232,-1.0,-1.0
#33:6134,-1.0,-1.0
#31:6241,-1.0,-1.0
#30:6252,-1.0,-1.0
#32:6218,-1.0,-1.0
#32:6198,3.0,0.0
#31:6281,-1.0,-1.0
#32:6187,-1.0,-1.0
#33:6174,-1.0,-1.0
#32:6219,-1.0,-1.0
#31:6263,-1.0,-1.0
#32:6220,-1.0,-1.0
#32:6239,-1.0,-1.0
#30:6319,-1.0,-1.0
#32:6238,-1.0,-1.0
#31:6275,-1.0,-1.0
#32:6232,-1.0,-1.0
#30:6312,-1.0,-1.0
#33:6239,-1.0,-1.0
#30:6344,-1.0,-1.0
#31:6314,-1.0,-1.0
#30:6345,-1.0,-1.0
#31:6315,-1.0,-1.0
#30:6339,-1.0,-1.0
#31:6309,-1.0,-1.0
#33:6306,-1.0,-1.0
#31:6313,-1.0,-1.0
#30:6407,-1.0,-1.0
#31:6376,-1.0,-1.0
#30:6408,-1.0,-1.0
#32:6334,-1.0,-1.0
#32:11792,5.0,0.0
#30:6409,-1.0,-1.0
#30:6379,-1.0,-1.0
#30:11888,5.0,1.0
#31:6378,-1.0,-1.0
#30:6386,4.0,1.0
#31:6402,-1.0,-1.0
#32:6335,-1.0,-1.0
#30:6410,-1.0,-1.0
#31:6379,-1.0,-1.0
#30:6433,-1.0,-1.0
#30:6495,-1.0,-1.0
#31:6464,-1.0,-1.0
#33:6332,-1.0,-1.0
#32:6358,-1.0,-1.0
#30:6561,-1.0,-1.0
#33:6395,-1.0,-1.0
#31:6530,-1.0,-1.0
#30:6496,-1.0,-1.0
#30:6548,-1.0,-1.0
#33:6366,-1.0,-1.0
#30:6558,-1.0,-1.0
#31:6527,-1.0,-1.0
#31:6516,-1.0,-1.0
#32:6472,-1.0,-1.0
#32:6484,-1.0,-1.0
#31:6583,4.0,1.0
#30:6587,-1.0,-1.0
#30:6622,5.0,0.0
#33:6519,-1.0,-1.0
#31:6589,5.0,1.0
#32:6557,4.0,1.0
#31:6612,4.0,0.0
#30:6694,4.0,1.0
#30:6693,4.0,0.0
#30:6717,4.0,0.0
#31:6684,4.0,0.0
#30:6681,5.0,0.0
#32:6620,4.0,1.0
#32:6638,3.0,0.0
#33:6581,4.0,1.0
#30:6687,3.0,0.0
#33:6612,3.0,1.0
#30:6718,5.0,1.0
#31:6705,5.0,0.0
#33:6608,4.0,0.0
#32:6683,4.0,0.0
#30:6739,4.0,0.0
#33:6620,5.0,0.0
#33:6632,4.0,1.0
#32:6658,5.0,0.0
#30:6731,4.0,0.0
#30:6756,5.0,0.0
#31:6749,-1.0,-1.0
#31:6704,4.0,0.0
#33:6699,5.0,0.0
#32:6703,-1.0,-1.0
#32:6725,5.0,0.0
#31:6771,3.0,1.0
#32:6706,5.0,0.0
#32:6712,-1.0,-1.0
#33:6686,-1.0,-1.0
#32:6722,-1.0,-1.0
#33:6696,-1.0,-1.0
#33:6709,5.0,1.0
#32:6746,5.0,0.0
#31:6825,2.0,0.0
#33:6745,5.0,0.0
#32:6778,2.0,1.0
